"hospital_clave","hospital_nombre","categoria","clave","descripcion","stock","minimo","fecha","dias_restantes"
"VZIM005393","Hospital General Tuxpan Dr.Emilio Alcazar","instrumental","537.583.0105","LIMA MILLER O COLBURN, DOBLE EXTREMO No. 10c O No. 3, C/PUNTAS DE TRABAJO RECTANGULAR Y OVAL, ESTRÃAS HORIZONTALES",1,NULL,"",NULL
"VZIM005393","Hospital General Tuxpan Dr.Emilio Alcazar","instrumental","537.602.0409","MANGO PARA ESPEJO DENTAL METALICO MACIZO ROSCA SENCILLA",9,NULL,"",NULL
"VZIM005393","Hospital General Tuxpan Dr.Emilio Alcazar","instrumental","537.702.0531","PINZA BREWER PORTA GRAPAS PARA DIQUE DE HULE LONGITUD DE 170 A 175MM",1,NULL,"",NULL
"VZIM005393","Hospital General Tuxpan Dr.Emilio Alcazar","instrumental","537.719.0052","PORTA MATRIZ. PORTA MATRIZ PARA BANDA DE CELULOIDE",1,NULL,"",NULL
"VZIM005393","Hospital General Tuxpan Dr.Emilio Alcazar","instrumental","537.860.0018","TIRAPUENTE. TIRAPUENTE MILLER CON TRES PUNTAS DIFERENTES",1,NULL,"",NULL
"VZIM005393","Hospital General Tuxpan Dr.Emilio Alcazar","instrumental","537.327.2805","ELEVADOR SELDIN, CON MANGO METÃLICO DE BANDERA, EXTREMO EN ÃNGULO RECTO, CON HOJA PEQUEÃ‘A DERECHA.",1,1,"",NULL
"VZIM005393","Hospital General Tuxpan Dr.Emilio Alcazar","instrumental","537.327.1609","ELEVADOR SELDIN DE BANDERA IZQUIERDO MANGO METALICO EXTREMO EN ANGULO RECTO HOJA GRANDE",1,1,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.182.1440","CEMENTOS. IONÃ“MERO DE VIDRIO RESTAURATIVO TIPO II. PARA TRATAMIENTO RESTAURATIVO ATRAUMÃTICO (TRA). PARA RESTAURACIONES INTERMEDIAS. PARA BASES. PARA ODONTOLOGÃA MÃNIMAMENTE INVASIVA (OMI). TONO A3 . POLVO GRANULADO RADIOPACO: 12.5 G. VIDRIO DE FLUOROSILICATO DE CALCIO LANTANO. ALUMINIO RECUBIERTO 90% . ÃCIDO POLIACRÃLICO. 10% ÃCIDO BENZÃ“ICO <0.1% PIGMENTOS <0.1% LÃQUIDO DE 8.5 ML (10GR). AGUA  55%-65%  COPOLÃMERO  DE  ÃCIDO ACRÃLICO  Y ÃCIDO MALÃ‰ICO. 25-35% ÃCIDO TARTÃRICO. 9.1% ÃCIDO BENZÃ“ICO. 0.1% LOSETA DE PAPEL ENCERADO CUCHARILLA DISPENSADORA GUÃA DE APLICACIÃ“N E INSTRUCTIVO. ESTUCHE.",1,1,"2025-02-12",-356
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.597.0037","RESINAS. AUTOPOLIMERIZABLES. PARA RESTAURACIÃ“N DE DIENTES ANTERIORES. EPÃ“XICAS A BASE DE CUARZO Y AGLUTINANTES. ESTUCHE CON BASE Y CATALIZADOR.",1,0,"2025-08-27",-160
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.182.0186","RESTAURADOR EN BLOQUE DE VIDRIO/CAPA AUTOADHESIVA FOTOPOLIMERIZABLE",1,1,"2025-12-05",-60
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.066.0500","FLUORURO DE SODIO. PARA PREVENCIÃ“N DE CARIES. ACIDULADO AL 2%. EN GEL DE SABOR. ENVASE CON 480 ML.",6,1,"2026-04-02",58
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.182.1150","CEMENTOS PROTECTOR PULPAR PARA SELLAR CAVIDADES DENTALES. DE HIDRÃ“XIDO DE CALCIO, COMPUESTO Y APLICADOR AUTOPOLIMERIZABLE, DOS PASTAS SEMILÃQUIDAS, BASE 13 DESECHABLE G Y CATALIZADOR 11 G CON BLOQUE DE PAPEL PARA MEZCLAR.",2,1,"2026-04-11",67
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.749.0703","PASTAS. PARA PROFILAXIS DENTAL. ABRASIVA. CON ABRASIVOS BLANDOS.  ENVASE CON 200 G.",1,2,"2026-05-28",114
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.219.0068","COLORANTES. REVELADORES DE PLACAS DENTOBACTERIANAS. TABLETAS SIN SABOR. ENVASE CON 100 PIEZAS.",6,3,"2026-10-11",250
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.066.0500","FLUORURO DE SODIO. PARA PREVENCIÃ“N DE CARIES. ACIDULADO AL 2%. EN GEL DE SABOR. ENVASE CON 480 ML.",12,1,"2026-10-31",270
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.066.0500","FLUORURO DE SODIO. PARA PREVENCIÃ“N DE CARIES. ACIDULADO AL 2%. EN GEL DE SABOR. ENVASE CON 480 ML.",6,1,"2026-11-01",271
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.182.1150","CEMENTOS PROTECTOR PULPAR PARA SELLAR CAVIDADES DENTALES. DE HIDRÃ“XIDO DE CALCIO, COMPUESTO Y APLICADOR AUTOPOLIMERIZABLE, DOS PASTAS SEMILÃQUIDAS, BASE 13 DESECHABLE G Y CATALIZADOR 11 G CON BLOQUE DE PAPEL PARA MEZCLAR.",1,1,"2026-11-21",291
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.182.0228","CEMENTOS. IONÃ“MERO DE VIDRIO. PARA TRATAMIENTO RESTAURATIVO ATRAUMÃTICO. POLVO: 10 G. SILICATO DE ALUMINIO 89 -95%. ÃCIDO POLIACRÃLICO 0.-10%. LÃQUIDO 6 G 4.8 ML AGUA DESTILADA.ÃCIDO POLIACRÃLICO 40 -50%.BARNIZ 5 G.CLORURO DE POLIVINIL 10 -20%.ACETATO ETÃLICO 75 -85%. ESTUCHE.",1,1,"2027-02-28",390
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.066.0500","FLUORURO DE SODIO. PARA PREVENCIÃ“N DE CARIES. ACIDULADO AL 2%. EN GEL DE SABOR. ENVASE CON 480 ML.",2,1,"2027-03-27",417
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.791.0114","RESINA. FOTOPOLIMERIZABLE PARA RESTAURACIÃ“N DE DIENTES ANTERIORES Y POSTERIORES. JERINGA 4G.  LAS INSTITUCIONES PODRÃN ELEGIR LAS VARIANTES DE COLOR Y COMPOSICIÃ“N.",1,2,"2027-03-31",421
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.066.1078","BARNIZ DE FLUORURO DE SODIO AL 5% EN UNA CONCENTRACIÃ“N DE 22600 PPM AUTOPOLIMERIZABLE, EN UN VEHÃCULO DE RESINA MODIFICADO.",6,1,"2027-04-22",443
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.182.1366","CEMENTOS DENTALES. PARA USO QUIRÃšRGICO. DE OXIDO DE ZINC CON ENDURECEDOR (POLVO) 65 G Y EUGENOL (LIQUIDO) 30 ML. CON GOTERO DE PLÃSTICO.",1,1,"2027-07-31",543
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.040.8058","AGUJAS DENTAL .TIPO CARPULE. DESECHABLE. LONGITUD. 25-42 MM CALIBRE. 27 G TAMAÃ‘O. LARGA.",2,1,"2029-02-28",1121
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.910.0011","EYECTORES. PARA SALIVA DE PLÃSTICO DESECHABLE. ENVASE CON 100 PIEZAS.",4,1,"2029-03-31",1152
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.040.8041","AGUJAS DENTALES. TIPO CARPULE. DESECHABLE. LONGITUD. 20-25 MM CALIBRE: 30 G TAMAÃ‘O: CORTA.",1,1,"2029-04-30",1182
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.811.0060","HILOS. SEDA DENTAL SIN CERA. ENVASE CON ROLLO DE 50 M.",13,5,"2029-05-31",1213
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","S/C","DIQUE DE HULE. 6*6 GROSOR MEDIO  .18 A .23.",1,NULL,"2029-07-16",1259
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","S/C","CAMPO DESECHABLE. CUENTA CON DOS CAPAS DE PROTECCIÃ“N: 1 CAPA DE PAPEL Y UNA DE POLIETILENO. MED. 45 CM X 35 CM, DIFERENTES COLORES",1,1,"2029-08-31",1305
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.040.8058","AGUJAS DENTAL .TIPO CARPULE. DESECHABLE. LONGITUD. 25-42 MM CALIBRE. 27 G TAMAÃ‘O. LARGA.",2,1,"2029-10-31",1366
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.910.0011","EYECTORES. PARA SALIVA DE PLÃSTICO DESECHABLE. ENVASE CON 100 PIEZAS.",5,1,"2029-10-31",1366
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.189.0254","CEPILLO PARA PULIDO DE AMALGAMAS Y PROFILAXIS. DE CERDAS BLANCAS EN FORMA DE COPA. PARA CONTRA-ÃNGULO.",10,20,"2030-03-31",1517
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.040.8058","AGUJAS DENTAL .TIPO CARPULE. DESECHABLE. LONGITUD. 25-42 MM CALIBRE. 27 G TAMAÃ‘O. LARGA.",1,1,"2030-06-30",1608
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.182.1275","CEMENTOS. DENTALES. PARA RESTAURACIÃ“N INTERMEDIA. DE Ã“XIDO DE ZINC (POLVO) 38 G Y EUGENOL (LÃQUIDO) 14 ML. CON GOTERO DE PLÃSTICO. JUEGO.",2,0,"2030-06-30",1608
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.040.8041","AGUJAS DENTALES. TIPO CARPULE. DESECHABLE. LONGITUD. 20-25 MM CALIBRE: 30 G TAMAÃ‘O: CORTA.",1,1,"2030-07-31",1639
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.889.0224","TIRAS. DE LIJA PARA PULIR RESTAURACIONES DE RESINA. EXTRA FINO  MEDIANO Y GRUESO.",6,2,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.272.0039","CUCHARILLAS. PARA APLICACIÃ“N TÃ“PICA DE FLÃšOR EN GEL DE VINIL ATÃ“XICO DESECHABLES. ESTUCHE QUE CONSTA DE: 1 PAR PARA ADOLESCENTES.",300,100,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.276.0050","CUÃ‘AS. DE MADERA PARA ESPACIOS INTERDENTARIOS. ENVASE CON 100 PIEZAS.",6,1,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.889.0158","TIRAS. DE CELULOIDE PARA CONFORMAR RESTAURACIONES DE RESINA. ANCHO: 8 A10 MM CALIBRE:",2,1,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","MAN-yec6tg","APLICADORES PARA MATERIALES EXTRA FINO",5,NULL,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","MAN-yeg9gl","APLICADORES PARA MATERIALES FINO",5,NULL,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","MAN-yek6ut","APLICADORES PARA MATERIALES GRUESO",6,NULL,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","MAN-yetvb9","BANDA MATRIZ 5MM EN VASE 12 PIEZAS",1,NULL,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","MAN-yewlu2","APLICADORES DE MADERA CON ALGODON  ENVASE CON 150 PIEZAS",3,NULL,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","MAN-yf4eat","VASOS DESECHABLES BIODEGRADABLEZ DE 4 ONZAS 100PZAS",1,NULL,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.066.0500","FLUORURO DE SODIO. PARA PREVENCIÃ“N DE CARIES. ACIDULADO AL 2%. EN GEL DE SABOR. ENVASE CON 480 ML.",6,1,"2026-04-02",58
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.066.0500","FLUORURO DE SODIO. PARA PREVENCIÃ“N DE CARIES. ACIDULADO AL 2%. EN GEL DE SABOR. ENVASE CON 480 ML.",12,1,"2026-10-31",270
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.066.0500","FLUORURO DE SODIO. PARA PREVENCIÃ“N DE CARIES. ACIDULADO AL 2%. EN GEL DE SABOR. ENVASE CON 480 ML.",6,1,"2026-11-01",271
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.066.0500","FLUORURO DE SODIO. PARA PREVENCIÃ“N DE CARIES. ACIDULADO AL 2%. EN GEL DE SABOR. ENVASE CON 480 ML.",2,1,"2027-03-27",417
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.066.1078","BARNIZ DE FLUORURO DE SODIO AL 5% EN UNA CONCENTRACIÃ“N DE 22600 PPM AUTOPOLIMERIZABLE, EN UN VEHÃCULO DE RESINA MODIFICADO.",6,1,"2027-04-22",443
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.040.8058","AGUJAS DENTAL .TIPO CARPULE. DESECHABLE. LONGITUD. 25-42 MM CALIBRE. 27 G TAMAÃ‘O. LARGA.",2,1,"2029-02-28",1121
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.910.0011","EYECTORES. PARA SALIVA DE PLÃSTICO DESECHABLE. ENVASE CON 100 PIEZAS.",4,1,"2029-03-31",1152
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.040.8041","AGUJAS DENTALES. TIPO CARPULE. DESECHABLE. LONGITUD. 20-25 MM CALIBRE: 30 G TAMAÃ‘O: CORTA.",1,1,"2029-04-30",1182
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.040.8058","AGUJAS DENTAL .TIPO CARPULE. DESECHABLE. LONGITUD. 25-42 MM CALIBRE. 27 G TAMAÃ‘O. LARGA.",2,1,"2029-10-31",1366
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.910.0011","EYECTORES. PARA SALIVA DE PLÃSTICO DESECHABLE. ENVASE CON 100 PIEZAS.",5,1,"2029-10-31",1366
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.040.8058","AGUJAS DENTAL .TIPO CARPULE. DESECHABLE. LONGITUD. 25-42 MM CALIBRE. 27 G TAMAÃ‘O. LARGA.",1,1,"2030-06-30",1608
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.040.8041","AGUJAS DENTALES. TIPO CARPULE. DESECHABLE. LONGITUD. 20-25 MM CALIBRE: 30 G TAMAÃ‘O: CORTA.",1,1,"2030-07-31",1639
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.182.1440","CEMENTOS. IONÃ“MERO DE VIDRIO RESTAURATIVO TIPO II. PARA TRATAMIENTO RESTAURATIVO ATRAUMÃTICO (TRA). PARA RESTAURACIONES INTERMEDIAS. PARA BASES. PARA ODONTOLOGÃA MÃNIMAMENTE INVASIVA (OMI). TONO A3 . POLVO GRANULADO RADIOPACO: 12.5 G. VIDRIO DE FLUOROSILICATO DE CALCIO LANTANO. ALUMINIO RECUBIERTO 90% . ÃCIDO POLIACRÃLICO. 10% ÃCIDO BENZÃ“ICO <0.1% PIGMENTOS <0.1% LÃQUIDO DE 8.5 ML (10GR). AGUA  55%-65%  COPOLÃMERO  DE  ÃCIDO ACRÃLICO  Y ÃCIDO MALÃ‰ICO. 25-35% ÃCIDO TARTÃRICO. 9.1% ÃCIDO BENZÃ“ICO. 0.1% LOSETA DE PAPEL ENCERADO CUCHARILLA DISPENSADORA GUÃA DE APLICACIÃ“N E INSTRUCTIVO. ESTUCHE.",1,1,"2025-02-12",-356
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.597.0037","RESINAS. AUTOPOLIMERIZABLES. PARA RESTAURACIÃ“N DE DIENTES ANTERIORES. EPÃ“XICAS A BASE DE CUARZO Y AGLUTINANTES. ESTUCHE CON BASE Y CATALIZADOR.",1,0,"2025-08-27",-160
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.066.0500","FLUORURO DE SODIO. PARA PREVENCIÃ“N DE CARIES. ACIDULADO AL 2%. EN GEL DE SABOR. ENVASE CON 480 ML.",6,1,"2026-04-02",58
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.182.1150","CEMENTOS PROTECTOR PULPAR PARA SELLAR CAVIDADES DENTALES. DE HIDRÃ“XIDO DE CALCIO, COMPUESTO Y APLICADOR AUTOPOLIMERIZABLE, DOS PASTAS SEMILÃQUIDAS, BASE 13 DESECHABLE G Y CATALIZADOR 11 G CON BLOQUE DE PAPEL PARA MEZCLAR.",2,1,"2026-04-11",67
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.749.0703","PASTAS. PARA PROFILAXIS DENTAL. ABRASIVA. CON ABRASIVOS BLANDOS.  ENVASE CON 200 G.",1,2,"2026-05-28",114
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.219.0068","COLORANTES. REVELADORES DE PLACAS DENTOBACTERIANAS. TABLETAS SIN SABOR. ENVASE CON 100 PIEZAS.",6,3,"2026-10-11",250
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.066.0500","FLUORURO DE SODIO. PARA PREVENCIÃ“N DE CARIES. ACIDULADO AL 2%. EN GEL DE SABOR. ENVASE CON 480 ML.",12,1,"2026-10-31",270
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.066.0500","FLUORURO DE SODIO. PARA PREVENCIÃ“N DE CARIES. ACIDULADO AL 2%. EN GEL DE SABOR. ENVASE CON 480 ML.",6,1,"2026-11-01",271
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.182.1150","CEMENTOS PROTECTOR PULPAR PARA SELLAR CAVIDADES DENTALES. DE HIDRÃ“XIDO DE CALCIO, COMPUESTO Y APLICADOR AUTOPOLIMERIZABLE, DOS PASTAS SEMILÃQUIDAS, BASE 13 DESECHABLE G Y CATALIZADOR 11 G CON BLOQUE DE PAPEL PARA MEZCLAR.",1,1,"2026-11-21",291
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.182.0228","CEMENTOS. IONÃ“MERO DE VIDRIO. PARA TRATAMIENTO RESTAURATIVO ATRAUMÃTICO. POLVO: 10 G. SILICATO DE ALUMINIO 89 -95%. ÃCIDO POLIACRÃLICO 0.-10%. LÃQUIDO 6 G 4.8 ML AGUA DESTILADA.ÃCIDO POLIACRÃLICO 40 -50%.BARNIZ 5 G.CLORURO DE POLIVINIL 10 -20%.ACETATO ETÃLICO 75 -85%. ESTUCHE.",1,1,"2027-02-28",390
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.066.0500","FLUORURO DE SODIO. PARA PREVENCIÃ“N DE CARIES. ACIDULADO AL 2%. EN GEL DE SABOR. ENVASE CON 480 ML.",2,1,"2027-03-27",417
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.791.0114","RESINA. FOTOPOLIMERIZABLE PARA RESTAURACIÃ“N DE DIENTES ANTERIORES Y POSTERIORES. JERINGA 4G.  LAS INSTITUCIONES PODRÃN ELEGIR LAS VARIANTES DE COLOR Y COMPOSICIÃ“N.",1,2,"2027-03-31",421
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.066.1078","BARNIZ DE FLUORURO DE SODIO AL 5% EN UNA CONCENTRACIÃ“N DE 22600 PPM AUTOPOLIMERIZABLE, EN UN VEHÃCULO DE RESINA MODIFICADO.",6,1,"2027-04-22",443
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.182.1366","CEMENTOS DENTALES. PARA USO QUIRÃšRGICO. DE OXIDO DE ZINC CON ENDURECEDOR (POLVO) 65 G Y EUGENOL (LIQUIDO) 30 ML. CON GOTERO DE PLÃSTICO.",1,1,"2027-07-31",543
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.040.8058","AGUJAS DENTAL .TIPO CARPULE. DESECHABLE. LONGITUD. 25-42 MM CALIBRE. 27 G TAMAÃ‘O. LARGA.",2,1,"2029-02-28",1121
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.910.0011","EYECTORES. PARA SALIVA DE PLÃSTICO DESECHABLE. ENVASE CON 100 PIEZAS.",4,1,"2029-03-31",1152
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.040.8041","AGUJAS DENTALES. TIPO CARPULE. DESECHABLE. LONGITUD. 20-25 MM CALIBRE: 30 G TAMAÃ‘O: CORTA.",1,1,"2029-04-30",1182
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.811.0060","HILOS. SEDA DENTAL SIN CERA. ENVASE CON ROLLO DE 50 M.",13,5,"2029-05-31",1213
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","S/C","DIQUE DE HULE. 6*6 GROSOR MEDIO  .18 A .23.",1,NULL,"2029-07-16",1259
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","S/C","CAMPO DESECHABLE. CUENTA CON DOS CAPAS DE PROTECCIÃ“N: 1 CAPA DE PAPEL Y UNA DE POLIETILENO. MED. 45 CM X 35 CM, DIFERENTES COLORES",1,1,"2029-08-31",1305
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.040.8058","AGUJAS DENTAL .TIPO CARPULE. DESECHABLE. LONGITUD. 25-42 MM CALIBRE. 27 G TAMAÃ‘O. LARGA.",2,1,"2029-10-31",1366
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.910.0011","EYECTORES. PARA SALIVA DE PLÃSTICO DESECHABLE. ENVASE CON 100 PIEZAS.",5,1,"2029-10-31",1366
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.189.0254","CEPILLO PARA PULIDO DE AMALGAMAS Y PROFILAXIS. DE CERDAS BLANCAS EN FORMA DE COPA. PARA CONTRA-ÃNGULO.",10,20,"2030-03-31",1517
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.040.8058","AGUJAS DENTAL .TIPO CARPULE. DESECHABLE. LONGITUD. 25-42 MM CALIBRE. 27 G TAMAÃ‘O. LARGA.",1,1,"2030-06-30",1608
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.182.1275","CEMENTOS. DENTALES. PARA RESTAURACIÃ“N INTERMEDIA. DE Ã“XIDO DE ZINC (POLVO) 38 G Y EUGENOL (LÃQUIDO) 14 ML. CON GOTERO DE PLÃSTICO. JUEGO.",2,0,"2030-06-30",1608
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.040.8041","AGUJAS DENTALES. TIPO CARPULE. DESECHABLE. LONGITUD. 20-25 MM CALIBRE: 30 G TAMAÃ‘O: CORTA.",1,1,"2030-07-31",1639
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.889.0224","TIRAS. DE LIJA PARA PULIR RESTAURACIONES DE RESINA. EXTRA FINO  MEDIANO Y GRUESO.",6,2,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.272.0039","CUCHARILLAS. PARA APLICACIÃ“N TÃ“PICA DE FLÃšOR EN GEL DE VINIL ATÃ“XICO DESECHABLES. ESTUCHE QUE CONSTA DE: 1 PAR PARA ADOLESCENTES.",300,100,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.276.0050","CUÃ‘AS. DE MADERA PARA ESPACIOS INTERDENTARIOS. ENVASE CON 100 PIEZAS.",6,1,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","material","060.889.0158","TIRAS. DE CELULOIDE PARA CONFORMAR RESTAURACIONES DE RESINA. ANCHO: 8 A10 MM CALIBRE:",2,1,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","instrumental","537.703.9598","PINZA COLLEGE O LONDON-COLLEGE TIPO BAYONETA LONGITUD DE 150 A 155 MM",10,NULL,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","instrumental","537.397.0168","EXCAVADOR TIPO WHITE No.17",10,5,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","instrumental","537.383.0081","ESPEJO DENTAL ROSCA SENCILLA PLANO SIN AUMENTO NO.5",20,0,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","instrumental","537.602.0409","MANGO PARA ESPEJO DENTAL METALICO MACIZO ROSCA SENCILLA",10,NULL,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","instrumental","537.409.0531","EXPLORADOR. EXPLORADOR DE UNA PIEZA CON DOBLE EXTREMO NO.5",10,3,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","instrumental","537.547.0019","JERINGA CARPULE CON ADAPTADOR PARA AGUJA DESECHABLE CALIBRE 27 LARFA O CORTA ENTRADA UNIVERSAL O ESTADAR. HENDIDURA PARA INTRODUCIR CARTUCHO DE ANESTESICO DESECHABLE DE 1.8ML DOS ALETAS EN EL CUERPO PARA APOYAR INDICE Y MEDIO. EMBOLO CON ANILLO PARA EL DEDO PULGAR Y ESPIRAL AGUDA EN EL EXTREMO O PUESTO (EN CONTACTO CON LA GOMA DEL CARTUCHO).",10,NULL,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","instrumental","537.583.0105","LIMA MILLER O COLBURN, DOBLE EXTREMO No. 10c O No. 3, C/PUNTAS DE TRABAJO RECTANGULAR Y OVAL, ESTRÃAS HORIZONTALES",2,NULL,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","instrumental","537.426.0460","FÃ“RCEPS NO.53 DERECHO",1,NULL,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","instrumental","537.025.0069","ALVEOLOTOMO MEAD PINZA GUBIA LONGITUD 17CM",1,1,"",NULL
"VZIM004944","Hospital General Tierra Blanca Jesus Garcia Corona","instrumental","537.327.1534","ELEVADOR SELDIN DE BANDERA DERECHO MANGO METALICO EXTREMO EN ANGULO RECTO HOJA GRANDE",1,1,"",NULL
